county_code,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,exp_current_supp_serve_total,exp_current_other,exp_current_food_serv,enrollment_fall_responsible,enrollment_fall_school,salaries_total,rev_fed_total,salaries_food_service,benefits_supp_sch_admin,exp_current_sch_admin,rev_fed_child_nutrition_act,salaries_supp_bco,rev_total,exp_current_elsec_total,salaries_teachers_regular_prog,rev_state_total,exp_total,salaries_supp_sch_admin,exp_current_bco,rev_state_gen_formula_assist,salaries_supp_operation_plant,exp_current_operation_plant,salaries_instruction,rev_fed_state_title_i,exp_current_instruction_total,rev_fed_state_idea,benefits_employee_total,benefits_supp_bco,debt_longterm_outstand_beg_fy,debt_longterm_outstand_end_fy,rev_local_total,benefits_supp_operation_plant,rev_fed_nonspec,payments_private_schools,salaries_teachers_vocational,payments_charter_schools,rev_state_bilingual_ed,rev_state_gifted_talented,exp_utilities_energy,rev_state_vocational_ed,rev_local_dist_activ_receipts,assets_sinking_fund,incar_rate
48245,44344.0,16428.0,14750.0,76.0,1064.0,128.0,3908.0,162.0,766.0,137572000,22190000,22190000,41968,41968,242721000,57477000.0,6908000,3300000.0,20456000,17598000,8850000.0,488887000.0,374780000,92711000,129340000.0,451765000,16075000,17131000.0,109260000.0,17405000,39573000,155854000,13127000,215018000,9019000,51066000,1739000.0,891872000,904298000,302070000,4532000,0,0.0,6627000,0.0,0,0,13968000,0,2058000,11957000,0.0025079535481444333
48249,6248.0,1716.0,1310.0,0.0,350.0,0.0,166.0,0.0,0.0,25156000,5040000,5040000,8279,8279,48053000,14085000.0,745000,617000.0,4299000,4349000,1046000.0,88172000.0,74567000,19576000,45326000.0,81707000,3587000,2626000.0,40363000.0,3380000,6941000,32151000,3479000,44371000,1213000,8853000,196000.0,50470000,45408000,28761000,901000,0,0.0,1509000,0.0,0,0,2413000,0,265000,2078000,0.005048644222896499
48251,24320.0,5914.0,2770.0,0.0,594.0,32.0,1712.0,24.0,1100.0,94614000,15773000,15773000,33470,33470,201677000,25720000.0,5299000,2037000.0,16966000,10522000,6251000.0,358565000.0,290643000,89872000,157035000.0,363092000,14099000,14453000.0,138037000.0,10910000,22707000,139084000,4394000,180256000,5006000,30455000,851000.0,610228000,760634000,175810000,1945000,0,0.0,5720000,0.0,0,0,8042000,0,1576000,21480000,0.005738918728979469
48253,1850.0,304.0,132.0,0.0,24.0,0.0,656.0,0.0,0.0,9139000,1510000,1510000,2663,2663,19414000,3446000.0,568000,209000.0,1656000,1050000,690000.0,33394000.0,28114000,8032000,20841000.0,31120000,1377000,1177000.0,18519000.0,1102000,2404000,13069000,718000,17465000,0,3082000,97000.0,28644000,27341000,9107000,195000,0,0.0,932000,0.0,0,0,961000,0,118000,498000,0.021861606248748246
48255,1750.0,444.0,198.0,0.0,120.0,0.0,0.0,12.0,12.0,8901000,1530000,1530000,2514,2514,18644000,4126000.0,497000,183000.0,1564000,997000,564000.0,116897000.0,27517000,8072000,3951000.0,164170000,1308000,1037000.0,2522000.0,1047000,1919000,12864000,794000,17086000,0,2939000,82000.0,77648000,78630000,108820000,240000,0,0.0,481000,0.0,0,0,629000,0,109000,909000,0.01969025974025974
48257,22812.0,5566.0,2982.0,100.0,454.0,80.0,390.0,0.0,0.0,71646000,9872000,9872000,26837,26837,148685000,20299000.0,2670000,1604000.0,13409000,6762000,5722000.0,278996000.0,214497000,61766000,147662000.0,272671000,11234000,10947000.0,129225000.0,6303000,16833000,101476000,3533000,132979000,4567000,22182000,763000.0,444715000,531606000,111035000,1126000,0,0.0,4532000,0.0,0,0,7066000,0,1842000,23338000,0.004037147362887682
48259,2966.0,958.0,242.0,12.0,48.0,0.0,0.0,0.0,12.0,24654000,2685000,2685000,9117,9117,54651000,3804000.0,953000,474000.0,4006000,1020000,1917000.0,102211000.0,74091000,23489000,12657000.0,123630000,3265000,3085000.0,7650000.0,3825000,6051000,36522000,901000,46752000,1091000,8392000,288000.0,201158000,193802000,85750000,802000,0,0.0,1745000,0.0,0,0,1318000,0,2572000,5732000,0.002698361065932691
48261,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965000,135000,135000,76,76,1269000,22000.0,61000,21000.0,124000,0,33000.0,11173000.0,2099000,557000,185000.0,10488000,99000,64000.0,115000.0,83000,186000,729000,17000,999000,0,298000,2000.0,1329000,1161000,10966000,31000,0,0.0,0,0.0,0,0,48000,0,0,0,7.8975
48263,42.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1357000,143000,143000,128,128,2107000,67000.0,59000,19000.0,153000,28000,192000.0,8123000.0,3057000,888000,1319000.0,8215000,126000,290000.0,1164000.0,200000,382000,1143000,23000,1557000,0,344000,35000.0,0,0,6737000,31000,0,0.0,99000,0.0,0,0,120000,0,26000,0,0.0
48265,5066.0,1214.0,418.0,0.0,20.0,0.0,526.0,56.0,84.0,17753000,3209000,3209000,6849,6849,40427000,7510000.0,1083000,504000.0,3548000,2333000,1503000.0,72438000.0,56951000,18431000,20842000.0,69551000,2967000,2360000.0,17900000.0,2610000,4909000,27465000,1820000,35989000,1363000,7391000,256000.0,43160000,40470000,44086000,641000,0,0.0,973000,0.0,0,0,1562000,0,633000,1434000,0.01681205018287647
48267,324.0,114.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1832000,259000,259000,651,651,3975000,442000.0,103000,43000.0,336000,177000,190000.0,6892000.0,6136000,1745000,2756000.0,6745000,290000,241000.0,2327000.0,136000,465000,2810000,194000,4045000,0,666000,24000.0,0,0,3694000,30000,0,0.0,174000,0.0,0,0,199000,0,2000,0,0.2260072843159572
48269,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226000,219000,219000,124,124,1857000,8000.0,42000,8000.0,57000,0,95000.0,4598000.0,3133000,1043000,910000.0,3706000,40000,140000.0,788000.0,256000,567000,1186000,0,1688000,0,421000,17000.0,3200000,2445000,3680000,57000,0,0.0,123000,0.0,0,0,214000,0,6000,61000,0.0
48271,324.0,60.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2276000,322000,322000,615,615,4528000,649000.0,121000,30000.0,313000,213000,252000.0,8679000.0,6674000,2161000,4141000.0,7047000,271000,338000.0,3763000.0,321000,765000,3050000,202000,4076000,0,615000,29000.0,0,0,3889000,48000,0,0.0,102000,0.0,0,0,395000,0,29000,0,0.10269955654101996
48273,4016.0,1416.0,872.0,38.0,8.0,0.0,0.0,0.0,0.0,17603000,3228000,3228000,5240,5240,33761000,11402000.0,958000,392000.0,2759000,2608000,1185000.0,67742000.0,50924000,14225000,36140000.0,65690000,2207000,2245000.0,31981000.0,2193000,5182000,22323000,1818000,30093000,166000,6335000,198000.0,77725000,75715000,20200000,523000,0,0.0,1012000,0.0,0,0,2110000,0,315000,1638000,0.01849874551402166
48275,148.0,12.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,3358000,503000,503000,786,786,6293000,1129000.0,157000,73000.0,493000,380000,205000.0,11502000.0,9964000,2711000,6592000.0,12149000,407000,471000.0,6140000.0,368000,1092000,4381000,282000,6103000,4000,1145000,58000.0,175000,7155000,3781000,67000,0,0.0,198000,0.0,0,0,320000,0,47000,0,0.0481418028465999
48277,7910.0,1028.0,644.0,24.0,60.0,0.0,1602.0,0.0,0.0,22733000,4566000,4566000,8643,8643,53630000,9971000.0,1665000,627000.0,4674000,3542000,1530000.0,94337000.0,78668000,21899000,44635000.0,87005000,3802000,2219000.0,38756000.0,1754000,5317000,37627000,2572000,51369000,613000,9538000,225000.0,66488000,86915000,39731000,390000,0,0.0,1763000,0.0,0,0,2403000,0,638000,47000,0.020546375050627785
48279,2458.0,412.0,116.0,0.0,0.0,0.0,958.0,0.0,0.0,9975000,1836000,1836000,3077,3077,20258000,4253000.0,566000,270000.0,1769000,1472000,460000.0,35191000.0,30980000,7771000,20579000.0,36626000,1451000,783000.0,18985000.0,1312000,2699000,13513000,1182000,19169000,0,4412000,90000.0,5040000,4255000,10359000,326000,0,0.0,787000,0.0,0,0,913000,0,116000,24000,0.04867244628722201
48281,2440.0,262.0,136.0,12.0,24.0,12.0,12.0,0.0,0.0,11254000,1667000,1667000,3639,3639,22157000,3542000.0,638000,240000.0,1833000,1186000,1110000.0,39890000.0,32190000,8483000,17954000.0,38661000,1516000,1823000.0,15970000.0,1712000,2998000,13939000,872000,19269000,747000,3485000,155000.0,43160000,41275000,18394000,295000,0,0.0,573000,0.0,0,0,988000,0,175000,76000,0.028341920604543894
48283,1550.0,204.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,5690000,841000,841000,1361,1361,10586000,1695000.0,310000,108000.0,835000,732000,413000.0,84995000.0,16050000,3698000,1249000.0,85537000,667000,902000.0,390000.0,712000,1359000,6841000,477000,9519000,0,1880000,69000.0,40330000,33015000,82051000,164000,0,0.0,224000,0.0,0,0,482000,0,31000,1135000,0.039269281045751635
48285,3524.0,702.0,574.0,12.0,0.0,0.0,36.0,0.0,0.0,12909000,2626000,2626000,3984,3984,29034000,4422000.0,1074000,237000.0,1931000,1338000,673000.0,55994000.0,42014000,11279000,10713000.0,76562000,1617000,1312000.0,8455000.0,1553000,2990000,20147000,690000,26479000,0,4905000,105000.0,82930000,79480000,40859000,360000,0,0.0,762000,0.0,0,0,1071000,0,192000,2087000,0.021346153846153845
48287,2346.0,574.0,308.0,12.0,0.0,0.0,0.0,0.0,0.0,9198000,1557000,1557000,3057,3057,18479000,2625000.0,346000,184000.0,1455000,1081000,601000.0,34174000.0,27604000,9115000,13001000.0,36862000,1232000,1206000.0,11541000.0,1054000,2395000,12721000,433000,16849000,523000,3018000,93000.0,43840000,41743000,18548000,198000,0,0.0,510000,0.0,0,0,747000,0,136000,2115000,0.04144906062940793
48289,2116.0,348.0,36.0,28.0,12.0,0.0,1746.0,0.0,0.0,10647000,1659000,1659000,3137,3137,22218000,2102000.0,583000,227000.0,1823000,1029000,803000.0,41451000.0,32419000,9871000,13799000.0,50772000,1560000,1472000.0,12116000.0,1155000,2582000,15189000,745000,20113000,0,3403000,114000.0,51425000,55435000,25550000,213000,0,0.0,1102000,0.0,0,0,933000,0,188000,1170000,0.022654690618762473
48291,15052.0,3184.0,2340.0,36.0,78.0,0.0,1558.0,222.0,264.0,47630000,8186000,8186000,15559,15559,92688000,17131000.0,2249000,1053000.0,7912000,6008000,3082000.0,171641000.0,135879000,35511000,83435000.0,222979000,6425000,6391000.0,74405000.0,5354000,11868000,61576000,3460000,80063000,1055000,15901000,476000.0,124001000,235068000,71075000,1198000,0,0.0,2928000,0.0,0,0,4620000,0,533000,11318000,0.009330368918867996
48293,3744.0,546.0,252.0,0.0,248.0,0.0,940.0,0.0,24.0,12750000,2469000,2469000,4093,4093,26769000,4970000.0,738000,253000.0,2159000,1931000,965000.0,50738000.0,38695000,10896000,20672000.0,49760000,1806000,1478000.0,18296000.0,1959000,3650000,17825000,1203000,23476000,924000,4161000,130000.0,31799000,26932000,25096000,389000,0,0.0,738000,0.0,0,0,1299000,0,143000,11000,0.04052907348242811
48295,374.0,104.0,24.0,0.0,0.0,0.0,36.0,0.0,0.0,3201000,613000,613000,843,843,7062000,495000.0,217000,51000.0,449000,312000,314000.0,16630000.0,10503000,3214000,3467000.0,15676000,383000,562000.0,2847000.0,526000,1029000,4898000,90000,6689000,0,1059000,52000.0,5100000,5605000,12668000,81000,0,0.0,256000,0.0,0,0,378000,0,29000,138000,0.0
48297,1208.0,162.0,60.0,12.0,8.0,0.0,188.0,0.0,0.0,6662000,946000,946000,1788,1788,13397000,1413000.0,433000,98000.0,886000,551000,505000.0,44552000.0,19580000,6238000,3273000.0,55726000,768000,704000.0,2362000.0,807000,1675000,9187000,324000,11972000,104000,1911000,67000.0,54025000,51820000,39866000,142000,0,0.0,267000,0.0,0,0,641000,0,120000,271000,0.057190605239385725
48299,1194.0,130.0,60.0,0.0,0.0,0.0,0.0,12.0,0.0,6245000,1068000,1068000,1821,1821,12652000,2042000.0,449000,165000.0,1208000,717000,611000.0,41656000.0,17980000,4789000,1720000.0,55510000,1005000,850000.0,888000.0,661000,1191000,7998000,524000,10667000,511000,2111000,89000.0,43780000,41010000,37894000,141000,0,0.0,375000,0.0,0,0,388000,0,122000,927000,0.030710551212468257
48303,34460.0,9776.0,5064.0,24.0,552.0,284.0,480.0,4280.0,3036.0,151464000,24025000,24025000,50076,50076,283951000,75874000.0,1466000,3815000.0,25337000,20836000,9522000.0,549734000.0,443125000,120348000,227102000.0,562600000,20689000,17205000.0,192259000.0,10979000,37613000,198111000,12806000,267636000,9647000,53519000,1758000.0,724868000,704738000,246758000,2401000,0,0.0,7885000,0.0,0,0,11082000,0,2230000,31050000,0.001402376284081578
48305,896.0,182.0,12.0,0.0,36.0,0.0,354.0,0.0,0.0,4842000,816000,816000,1382,1382,9976000,1270000.0,182000,117000.0,896000,451000,437000.0,18522000.0,15132000,4430000,11456000.0,31012000,753000,809000.0,10550000.0,679000,1496000,6903000,585000,9474000,0,1745000,68000.0,19183000,28527000,5796000,155000,0,0.0,362000,0.0,0,0,555000,0,82000,22000,0.06485296676526883
48307,982.0,148.0,24.0,0.0,8.0,0.0,56.0,0.0,0.0,5210000,1090000,1090000,1562,1562,10907000,2233000.0,254000,109000.0,935000,641000,422000.0,20760000.0,16443000,4315000,10029000.0,18133000,784000,657000.0,8853000.0,332000,1101000,7543000,553000,10143000,0,1763000,71000.0,18250000,17445000,8498000,58000,0,0.0,351000,0.0,0,0,624000,0,142000,1301000,0.1245986196876135
48309,41180.0,13946.0,9220.0,200.0,810.0,212.0,198.0,940.0,2746.0,175129000,25014000,25014000,53572,53572,319677000,85169000.0,6457000,3979000.0,33473000,20153000,11438000.0,619314000.0,496137000,128104000,310441000.0,587285000,27986000,25942000.0,277567000.0,15936000,38700000,217583000,13584000,295994000,10806000,49713000,1618000.0,559928000,536664000,223704000,3092000,0,0.0,9044000,0.0,0,0,13060000,0,4270000,20005000,0.0032394521083564474
48311,134.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2006000,251000,251000,264,264,2837000,69000.0,102000,26000.0,140000,44000,165000.0,37821000.0,4756000,1311000,923000.0,35282000,111000,263000.0,708000.0,284000,461000,1743000,0,2499000,0,717000,36000.0,14468000,13167000,36829000,78000,0,0.0,186000,0.0,0,0,98000,0,18000,0,1.6215209580838323
48313,1166.0,382.0,160.0,24.0,0.0,0.0,1506.0,0.0,0.0,7844000,1661000,1661000,2689,2689,15903000,2570000.0,577000,190000.0,1497000,1292000,539000.0,29194000.0,23916000,6504000,10349000.0,32605000,1231000,1017000.0,9126000.0,1089000,2186000,10963000,611000,14411000,409000,2516000,76000.0,21559000,28458000,16275000,167000,0,0.0,949000,0.0,0,0,834000,0,92000,113000,0.019949892627057982
48315,1172.0,170.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,3929000,941000,941000,1206,1206,7902000,1838000.0,284000,95000.0,852000,694000,235000.0,13864000.0,11737000,3427000,5038000.0,12863000,681000,340000.0,4400000.0,409000,790000,5124000,544000,6867000,223000,1224000,29000.0,6955000,6670000,6988000,59000,0,0.0,294000,0.0,0,0,322000,0,34000,0,0.11769215589541193
48317,676.0,24.0,0.0,0.0,24.0,0.0,114.0,0.0,24.0,5056000,649000,649000,1220,1220,9520000,661000.0,244000,105000.0,667000,297000,386000.0,49700000.0,14638000,4204000,3314000.0,61362000,543000,532000.0,2754000.0,602000,1393000,6267000,232000,8933000,0,2089000,69000.0,51908000,47229000,45725000,168000,0,0.0,277000,0.0,0,0,539000,0,55000,908000,0.025041570847337696
48319,232.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2388000,273000,273000,670,670,4893000,619000.0,100000,58000.0,424000,180000,172000.0,8554000.0,7552000,2079000,3531000.0,8209000,359000,332000.0,3199000.0,140000,518000,3436000,140000,4891000,155000,703000,27000.0,0,4105000,4404000,24000,0,0.0,197000,0.0,0,0,201000,0,194000,0,0.0
48321,6440.0,1910.0,1628.0,12.0,12.0,0.0,608.0,0.0,0.0,34819000,4764000,4764000,7261,7261,48239000,9163000.0,1466000,606000.0,4432000,3410000,1837000.0,93675000.0,82332000,19907000,29312000.0,95274000,3522000,2762000.0,25584000.0,3624000,17188000,31503000,1824000,42749000,114000,9102000,310000.0,69513000,65563000,55200000,895000,0,0.0,1494000,0.0,0,0,3090000,0,532000,668000,0.018277634262406525
48323,2552.0,4340.0,2386.0,126.0,352.0,56.0,0.0,96.0,164.0,42979000,9460000,9460000,15093,15093,89483000,21148000.0,3488000,1183000.0,6008000,7610000,2288000.0,151043000.0,133855000,37772000,103672000.0,143161000,4535000,3888000.0,93682000.0,7004000,12337000,57022000,8070000,81416000,2347000,24829000,533000.0,55625000,74690000,26223000,2652000,0,0.0,2302000,0.0,0,0,2680000,0,183000,0,0.002349929073106598
48325,2480.0,374.0,164.0,0.0,122.0,0.0,0.0,24.0,84.0,29464000,5212000,5212000,9971,9971,61133000,10202000.0,1777000,521000.0,4518000,3754000,2295000.0,108445000.0,88867000,25505000,58969000.0,100136000,3799000,4349000.0,52621000.0,4347000,8112000,40296000,2031000,54191000,2546000,9065000,310000.0,90874000,180744000,39274000,804000,0,0.0,1787000,0.0,0,0,2956000,0,386000,3089000,0.0036165554844172746
48327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017000,166000,166000,292,292,2626000,972000.0,51000,27000.0,232000,112000,108000.0,4263000.0,4066000,953000,1462000.0,4304000,195000,138000.0,1322000.0,97000,186000,1333000,161000,1883000,0,419000,14000.0,0,0,1829000,18000,0,0.0,74000,0.0,0,0,70000,0,24000,0,0.46860356138706655
48329,17574.0,7594.0,4256.0,592.0,766.0,0.0,230.0,440.0,888.0,95571000,12659000,12659000,27313,27313,160210000,41713000.0,4213000,2106000.0,13439000,6703000,5694000.0,328042000.0,248141000,62173000,27902000.0,352284000,10555000,11834000.0,12861000.0,9858000,18588000,106468000,5179000,139911000,4939000,32568000,1111000.0,295350000,283385000,258427000,2156000,0,0.0,2949000,0.0,0,0,6484000,0,842000,4687000,0.004046896075979773
48331,3286.0,718.0,200.0,0.0,0.0,0.0,344.0,0.0,12.0,14064000,2735000,2735000,4640,4640,28913000,5902000.0,861000,319000.0,2573000,2058000,1120000.0,51803000.0,43308000,11861000,28399000.0,50650000,2187000,1954000.0,24970000.0,1527000,3126000,19235000,1225000,26509000,0,4630000,157000.0,55848000,53179000,17502000,294000,0,0.0,912000,0.0,0,0,981000,0,256000,2130000,0.034300369306524414
48333,426.0,186.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,5723000,473000,473000,1130,1130,9742000,1860000.0,181000,99000.0,857000,246000,322000.0,17282000.0,14648000,4084000,9360000.0,15434000,687000,535000.0,8633000.0,378000,1101000,6171000,648000,8452000,21000,1601000,43000.0,8773000,8399000,6062000,67000,0,0.0,302000,0.0,0,0,357000,0,37000,21000,0.19359582736755984
48335,948.0,92.0,24.0,0.0,0.0,0.0,102.0,0.0,0.0,5233000,953000,953000,1466,1466,10729000,2005000.0,376000,106000.0,756000,537000,326000.0,25783000.0,16515000,4136000,9280000.0,27762000,599000,542000.0,8540000.0,620000,1457000,7258000,337000,10329000,0,1972000,54000.0,42188000,41102000,14498000,135000,0,0.0,436000,0.0,0,0,572000,0,63000,34000,0.07028993682310469
48337,2214.0,192.0,36.0,0.0,12.0,0.0,60.0,0.0,0.0,10264000,1442000,1442000,3352,3352,22269000,4132000.0,529000,259000.0,2077000,1139000,526000.0,39168000.0,32115000,9479000,9271000.0,38326000,1772000,1022000.0,7890000.0,1320000,2806000,15274000,669000,20409000,0,3679000,83000.0,27500000,26070000,25765000,276000,0,0.0,900000,0.0,0,0,1141000,0,159000,1236000,0.03631718336189438
48339,61076.0,16312.0,7556.0,0.0,1618.0,228.0,112.0,36.0,3102.0,264742000,38132000,38132000,104010,104010,610142000,63995000.0,13011000,6809000.0,49493000,19820000,15917000.0,1085112000.0,829172000,241556000,380283000.0,1117077000,41785000,30524000.0,320382000.0,38000000,64000000,414503000,12978000,526298000,16459000,104466000,2405000.0,1874050000,2113314000,640834000,7797000,0,0.0,16009000,0.0,0,0,18199000,0,3110000,60532000,0.0007288052763912826
48341,2786.0,274.0,108.0,0.0,0.0,0.0,3954.0,0.0,0.0,14313000,2425000,2425000,5096,5096,31287000,4819000.0,964000,351000.0,2478000,1955000,953000.0,49778000.0,44755000,14058000,16619000.0,47723000,2031000,1907000.0,14303000.0,2249000,3947000,21278000,922000,28017000,779000,6118000,172000.0,26975000,29680000,28340000,504000,0,0.0,945000,0.0,0,0,930000,0,130000,0,0.014108591065292097
48343,1288.0,148.0,72.0,0.0,0.0,0.0,374.0,0.0,0.0,6166000,1210000,1210000,2012,2012,13204000,2619000.0,458000,139000.0,1051000,968000,539000.0,22667000.0,19211000,5422000,6820000.0,20608000,886000,852000.0,5711000.0,734000,1592000,8975000,551000,11835000,0,2182000,77000.0,10894000,10419000,13228000,170000,0,0.0,544000,0.0,0,0,686000,0,74000,884000,0.039093701996927806
48345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847000,134000,134000,158,158,1712000,456000.0,56000,11000.0,101000,75000,32000.0,2778000.0,2578000,552000,875000.0,2780000,85000,59000.0,759000.0,59000,136000,1160000,54000,1597000,0,259000,5000.0,0,0,1447000,6000,0,0.0,84000,0.0,0,0,70000,0,10000,0,0.0
48347,10466.0,4148.0,2670.0,56.0,132.0,56.0,1798.0,100.0,482.0,31686000,6805000,6805000,11198,11198,65922000,13848000.0,2080000,671000.0,5054000,5097000,2197000.0,120214000.0,97190000,28468000,64367000.0,112677000,4221000,4110000.0,57449000.0,3706000,7055000,43539000,3257000,58699000,1437000,11636000,329000.0,80158000,75292000,41999000,767000,0,0.0,2278000,0.0,0,0,2371000,0,467000,4785000,0.009378528487289817
48349,7622.0,1268.0,1978.0,60.0,116.0,0.0,2622.0,0.0,0.0,28219000,5816000,5816000,9919,9919,60501000,9548000.0,2017000,625000.0,4828000,4220000,1709000.0,104072000.0,86026000,27156000,57937000.0,109263000,4088000,3086000.0,51658000.0,3989000,7821000,40207000,2786000,51991000,918000,10066000,289000.0,127630000,123958000,36587000,803000,0,0.0,1890000,0.0,0,0,2950000,0,305000,2467000,0.015615134103590615
48351,2170.0,498.0,202.0,12.0,0.0,0.0,842.0,0.0,0.0,8974000,1088000,1088000,1949,1949,13183000,3935000.0,392000,136000.0,1117000,908000,382000.0,27598000.0,21942000,5107000,9273000.0,23506000,920000,975000.0,8282000.0,566000,3012000,8781000,870000,11880000,527000,2124000,56000.0,15800000,17035000,14390000,121000,0,0.0,648000,0.0,0,0,1007000,0,80000,676000,0.030492972667561267
48353,2200.0,570.0,168.0,0.0,0.0,0.0,1178.0,0.0,0.0,12388000,2357000,2357000,3243,3243,22567000,4795000.0,784000,244000.0,1848000,1407000,665000.0,44944000.0,34708000,8672000,15877000.0,40085000,1551000,1203000.0,14416000.0,1854000,4093000,14196000,756000,19963000,0,3651000,109000.0,27064000,23594000,24272000,390000,0,0.0,631000,0.0,0,0,1270000,0,127000,971000,0.058478807947019866
48355,39610.0,13902.0,8074.0,32.0,1696.0,12.0,152.0,1794.0,5542.0,199240000,29154000,29154000,62298,62298,373201000,82352000.0,8860000,4846000.0,31961000,24990000,13585000.0,700412000.0,555574000,148184000,273747000.0,691789000,26481000,25114000.0,236580000.0,25498000,58575000,242968000,17892000,327180000,12369000,72813000,2509000.0,690543000,666005000,344313000,6634000,0,0.0,8336000,0.0,0,0,21536000,0,5556000,3216000,0.0016503150165272755
48357,900.0,514.0,126.0,0.0,0.0,0.0,254.0,0.0,0.0,6387000,1233000,1233000,2367,2367,15403000,2703000.0,508000,166000.0,1243000,718000,397000.0,26721000.0,21933000,6710000,1949000.0,28199000,992000,597000.0,900000.0,959000,1709000,10841000,266000,14313000,0,2514000,71000.0,18335000,18030000,22069000,189000,0,0.0,384000,0.0,0,0,454000,0,92000,0,0.033444060837921064
